3.111650;11.713780;-5.859190;3.111650;11.713780;-5.859190;-6.685850;46.188999;-5.488180;-9.616470;205.495468;-0.215710
3.048780;12.401500;-5.892440;3.048780;12.401500;-5.892440;-6.721970;46.204849;-5.481850;-9.841650;205.594421;-0.147980
3.069470;11.750990;-5.901780;3.069470;11.750990;-5.901780;-6.530740;47.269020;-5.436460;-9.748080;205.848022;-0.168990
3.037200;11.829430;-5.931770;3.037200;11.829430;-5.931770;-6.528360;45.082142;-5.590310;-9.804660;204.954361;-0.174210
2.981770;12.500830;-5.954800;2.981770;12.500830;-5.954800;-6.664360;44.091492;-5.636770;-9.775500;205.188309;-0.177000
2.955980;12.615700;-5.974670;2.955980;12.615700;-5.974670;-6.519780;45.479240;-5.564400;-11.110640;193.162933;-0.084330
2.969780;11.584960;-6.010100;2.969780;11.584960;-6.010100;-6.459910;45.233490;-5.590760;-10.493880;199.994858;-0.095750
2.917510;12.192180;-6.032960;2.917510;12.192180;-6.032960;-6.583730;45.305351;-5.566210;-10.986780;194.367569;-0.090730
2.861210;11.139940;-6.142060;2.861210;11.139940;-6.142060;-8.371050;68.927498;-3.834510;-11.169540;192.359802;-0.086940
2.828880;11.203550;-6.171040;2.828880;11.203550;-6.171040;-8.238370;68.985870;-3.838110;-10.928130;194.173889;-0.112500
4.933760;48.608880;-2.880280;4.933760;48.608879;-2.880280;-8.358490;69.811539;-3.783360;-11.303590;189.643692;-0.114650
4.894210;48.536200;-2.909830;4.894210;48.536201;-2.909830;-8.269190;68.564636;-3.861170;-10.014320;200.828598;-0.214460
4.919220;48.028210;-2.907930;4.919220;48.028210;-2.907930;-7.988410;68.695450;-3.868370;-10.309150;200.358093;-0.140450
5.028880;48.774700;-2.810170;5.028880;48.774700;-2.810170;-8.323680;69.335678;-3.813090;-10.732430;197.394989;-0.090290
5.035830;48.959410;-2.799800;5.035830;48.959412;-2.799800;-8.300680;68.956688;-3.836520;-10.520270;199.415710;-0.102300
4.971470;47.959110;-2.874090;4.971470;47.959110;-2.874090;-8.372710;68.799347;-3.841930;-10.597690;198.603134;-0.099760
5.109570;49.177460;-2.742000;5.109570;49.177460;-2.742000;-8.416760;69.403397;-3.804190;-10.562510;198.409790;-0.114710
5.098010;48.602630;-2.766010;5.098010;48.602631;-2.766010;-7.977020;68.897270;-3.857150;-10.582900;198.499176;-0.106600
5.128290;48.749970;-2.740560;5.128290;48.749969;-2.740560;-8.994920;69.335587;-3.774530;-10.357060;198.184097;-0.179860
5.162630;48.644890;-2.719290;5.162630;48.644890;-2.719290;-8.973030;68.503616;-3.819300;-10.131980;199.729965;-0.207260
5.161660;47.650130;-2.744800;5.161660;47.650131;-2.744800;-9.149350;68.250366;-3.819560;-10.383410;200.657654;-0.111550
5.246210;48.730370;-2.655980;5.246210;48.730370;-2.655980;-8.884130;69.180473;-3.790670;-11.366020;189.551514;-0.098790
5.336270;48.900030;-2.586240;5.336270;48.900028;-2.586240;-8.877800;68.924171;-3.804430;-10.033910;201.352386;-0.195930
5.360760;49.585670;-2.551500;5.360760;49.585670;-2.551500;-8.633250;68.204674;-3.859630;-10.029710;200.610657;-0.215340
5.378980;49.320980;-2.544780;5.378980;49.320980;-2.544780;-9.156190;69.721649;-3.742710;-9.568620;204.572937;-0.251960
5.347870;48.930300;-2.577030;5.347870;48.930302;-2.577030;-8.910460;68.705757;-3.813380;-9.851760;202.269913;-0.226280
